"Estimate","Std. Error","t value","Pr(>|t|)","Adiposity","n","exposure"
-0.0273461500526574,0.00109517041623241,-24.9697669397729,1.67524711602478e-137,"impedance_of_arm_right_f23109_0_0",387298,"met_minutes_per_week_for_moderate_activity_f22038_0_0"
-0.0322818554208925,0.00109385396208246,-29.5120340922247,3.2937663380438e-191,"impedance_of_arm_right_f23109_0_0",387298,"met_minutes_per_week_for_vigorous_activity_f22039_0_0"
-0.0150757793396447,0.00109132166938115,-13.8142398915195,2.1417645610025e-43,"impedance_of_arm_right_f23109_0_0",387298,"met_minutes_per_week_for_walking_f22037_0_0"
-0.0174138349609427,0.00108354206170741,-16.0712127164704,4.23576233987674e-58,"impedance_of_arm_right_f23109_0_0",397907,"summed_days_activity_f22033_0_0"
-0.0326292055845901,0.00109138283881036,-29.8971217287573,3.59373092241491e-196,"impedance_of_arm_right_f23109_0_0",387298,"summed_met_minutes_per_week_for_all_activity_f22040_0_0"
-0.029938931462784,0.00109265381588565,-27.4001985144004,3.92671470195286e-165,"impedance_of_arm_right_f23109_0_0",387298,"summed_minutes_activity_f22034_0_0"
-0.021638841889552,0.00106369511680935,-20.3430866115657,5.93662910434555e-92,"impedance_of_arm_right_f23109_0_0",410151,"duration_of_walks_f874_0_0"
-0.0214708110180207,0.00102072709542225,-21.0348202906662,3.50987707256865e-98,"impedance_of_arm_right_f23109_0_0",453740,"number_of_days_week_of_moderate_physical_activity_10_plus_minutes_f884_0_0"
-0.0318331081600093,0.00102228596195057,-31.1391424169321,1.19532920306256e-212,"impedance_of_arm_right_f23109_0_0",453428,"number_of_days_week_of_vigorous_physical_activity_10_plus_minutes_f904_0_0"
0.0113922314348719,0.00101562024768143,11.2170188226154,3.39302438518316e-29,"impedance_of_arm_right_f23109_0_0",471346,"number_of_days_week_walked_10_plus_minutes_f864_0_0"
-0.0538272537783226,0.00103534518294796,-51.9896694019083,0,"impedance_of_arm_right_f23109_0_0",470180,"time_spent_driving_f1090_0_0"
-0.0176662648632885,0.00102120460384596,-17.2994371517281,4.98129260096312e-67,"impedance_of_arm_right_f23109_0_0",474062,"time_spent_using_computer_f1080_0_0"
-0.0345638350174018,0.00103802685829931,-33.2976307318585,7.98919192504444e-243,"impedance_of_arm_right_f23109_0_0",474271,"time_spent_watching_television_tv_f1070_0_0"
-0.0321464082024523,0.00115796227572473,-27.7611878006414,1.8325481369115e-169,"impedance_of_arm_right_f23109_0_0",411543,"income_score_england_f26411_0_0"
-0.0267146721520642,0.00403859838094208,-6.61483753327125,3.77416417334049e-11,"impedance_of_arm_right_f23109_0_0",34352,"income_score_scotland_f26428_0_0"
-0.0363433584983365,0.00500602933403538,-7.25991720648588,4.01294692225029e-13,"impedance_of_arm_right_f23109_0_0",20335,"income_score_wales_f26418_0_0"
-0.0319614957840006,0.00116137882356713,-27.5203018476195,1.42269972785577e-166,"impedance_of_arm_right_f23109_0_0",411543,"index_of_multiple_deprivation_england_f26410_0_0"
-0.027558284010886,0.00402463573884644,-6.84739832350267,7.64694558752399e-12,"impedance_of_arm_right_f23109_0_0",34352,"index_of_multiple_deprivation_scotland_f26427_0_0"
-0.0413865316582701,0.00498096109350325,-8.30894497695458,1.02551161510783e-16,"impedance_of_arm_right_f23109_0_0",20335,"index_of_multiple_deprivation_wales_f26426_0_0"
0.0282172333138027,0.0265647522468286,1.06220577747611,0.28814281378937,"impedance_of_arm_right_f23109_0_0",478433,"alcohol_drinker_status_f20117_0_0_Prefer_not_to_answer"
-0.0282094377208007,0.00508518076346395,-5.54738150578248,2.90132300648162e-08,"impedance_of_arm_right_f23109_0_0",478433,"alcohol_drinker_status_f20117_0_0_Never"
-0.0141700273126607,0.0053809260760134,-2.63338078101957,0.00845422273852225,"impedance_of_arm_right_f23109_0_0",478433,"alcohol_drinker_status_f20117_0_0_Previous"
0.0218518283082969,0.0037664926842196,5.80163832518488,6.57112629989524e-09,"impedance_of_arm_right_f23109_0_0",478433,"alcohol_drinker_status_f20117_0_0_Current"
0.0330179704484367,0.0204825688285084,1.61200339297681,0.10696188349242,"impedance_of_arm_right_f23109_0_0",462690,"bread_type_f1448_0_0_Do_not_know"
-0.0271415966792896,0.00232800960351831,-11.6587133653876,2.09257569875371e-31,"impedance_of_arm_right_f23109_0_0",462690,"bread_type_f1448_0_0_White"
-0.00355773136270177,0.00306668370721615,-1.1601233457269,0.245999189032098,"impedance_of_arm_right_f23109_0_0",462690,"bread_type_f1448_0_0_Brown"
0.0211924748077516,0.00206710058872758,10.2522707038639,1.16300690262185e-24,"impedance_of_arm_right_f23109_0_0",462690,"bread_type_f1448_0_0_Wholemeal_or_wholegrain"
0.00795057396152869,0.00500595778767437,1.58822233401659,0.112236755857815,"impedance_of_arm_right_f23109_0_0",462690,"bread_type_f1448_0_0_Other_type_of_bread"
0.100651824028627,0.00203958197236101,49.3492418508253,0,"impedance_of_arm_right_f23109_0_0",478433,"major_dietary_changes_in_the_last_5_years_f1538_0_0_No"
-0.0738325447926698,0.00321973703345777,-22.9312344534482,2.62182531838622e-116,"impedance_of_arm_right_f23109_0_0",478433,"major_dietary_changes_in_the_last_5_years_f1538_0_0_Yes._because_of_illness"
-0.0814322071907043,0.00221639362605355,-36.7408596710776,4.21505889083294e-295,"impedance_of_arm_right_f23109_0_0",478433,"major_dietary_changes_in_the_last_5_years_f1538_0_0_Yes._because_of_other_reasons"
0.0769611282098555,0.0039629466902094,19.420177515885,5.61502937752565e-84,"impedance_of_arm_right_f23109_0_0",478433,"milk_type_used_f1418_0_0_Full_cream"
-0.0181588801073492,0.00208981102723257,-8.68924504212046,3.65973063765577e-18,"impedance_of_arm_right_f23109_0_0",478433,"milk_type_used_f1418_0_0_Semi.skimmed"
-0.0412187680893998,0.00250767257139777,-16.4370614248193,1.07899191038029e-60,"impedance_of_arm_right_f23109_0_0",478433,"milk_type_used_f1418_0_0_Skimmed"
0.097387720778614,0.00514651770134626,18.9230323162278,7.88240547737717e-80,"impedance_of_arm_right_f23109_0_0",478433,"milk_type_used_f1418_0_0_Soya"
0.0669275779296036,0.008842046249654,7.56924087930693,3.76078299460742e-14,"impedance_of_arm_right_f23109_0_0",478433,"milk_type_used_f1418_0_0_Other_type_of_milk"
0.0385292534259778,0.00555724070023902,6.93316260789652,4.12052391587427e-12,"impedance_of_arm_right_f23109_0_0",478433,"milk_type_used_f1418_0_0_Never.rarely_have_milk"
0.0559966525283786,0.00656760691903218,8.52618818676657,1.51678818629377e-17,"impedance_of_arm_right_f23109_0_0",478433,"never_eat_eggs_dairy_wheat_sugar_f6144_0_0.multi_Dairy_products"
-0.0685668037292053,0.00259454000868245,-26.4273449242452,8.58130274352793e-154,"impedance_of_arm_right_f23109_0_0",478433,"never_eat_eggs_dairy_wheat_sugar_f6144_0_0.multi_Sugar_or_foods.drinks_containing_sugar"
0.0427598297406978,0.00610467849242147,7.00443599016412,2.48307494850656e-12,"impedance_of_arm_right_f23109_0_0",478433,"never_eat_eggs_dairy_wheat_sugar_f6144_0_0.multi_Wheat_products"
0.035435985612515,0.00600759891340081,5.89852720251846,3.67005770406147e-09,"impedance_of_arm_right_f23109_0_0",478433,"never_eat_eggs_dairy_wheat_sugar_f6144_0_0.multi_Eggs_or_foods_containing_eggs"
0.0418882441575837,0.00238879276947967,17.5353193850749,8.09407637932744e-69,"impedance_of_arm_right_f23109_0_0",478433,"never_eat_eggs_dairy_wheat_sugar_f6144_0_0.multi_I_eat_all_of_the_above"
-0.0273884874721372,0.0171688882908101,-1.5952394242554,0.110659366344051,"impedance_of_arm_right_f23109_0_0",478433,"never_eat_eggs_dairy_wheat_sugar_f6144_0_0.multi_Prefer_not_to_answer"
0.0313841361651268,0.0412229224738173,0.7613272975748,0.446461975174399,"impedance_of_arm_right_f23109_0_0",478433,"spread_type_f1428_0_0_Prefer_not_to_answer"
-0.0797453733166849,0.0254136558857022,-3.1378945900322,0.00170176386001461,"impedance_of_arm_right_f23109_0_0",478433,"spread_type_f1428_0_0_Do_not_know"
0.0142687900348579,0.00322363443100599,4.42630525893879,9.58820024474468e-06,"impedance_of_arm_right_f23109_0_0",478433,"spread_type_f1428_0_0_Never.rarely_use_spread"
-0.0156411938066548,0.0020760848337198,-7.53398587216202,4.93002787820961e-14,"impedance_of_arm_right_f23109_0_0",478433,"spread_type_f1428_0_0_Butter.spreadable_butter"
0.0124322107005423,0.014200367821133,0.875485118212266,0.381310443612171,"impedance_of_arm_right_f23109_0_0",478433,"spread_type_f1428_0_0_Flora_Pro.Active.Benecol"
0.00929866891828046,0.00201116059784886,4.6235337586796,3.77355698557089e-06,"impedance_of_arm_right_f23109_0_0",478433,"spread_type_f1428_0_0_Other_type_of_spread.margarine"
-0.0269644182438236,0.00206051891054219,-13.0862270207112,4.00924107721403e-39,"impedance_of_arm_right_f23109_0_0",476580,"ever_smoked_f20160_0_0"
-0.0324538461358197,0.0353825587308231,-0.917227224371083,0.359024046042056,"impedance_of_arm_right_f23109_0_0",478433,"current_tobacco_smoking_f1239_0_0_Prefer_not_to_answer"
-0.0187420835656066,0.00325952132820852,-5.74994966389974,8.93240772295085e-09,"impedance_of_arm_right_f23109_0_0",478433,"current_tobacco_smoking_f1239_0_0_No"
0.0397597597816525,0.00373618927206154,10.6417948573879,1.91728219465938e-26,"impedance_of_arm_right_f23109_0_0",478433,"current_tobacco_smoking_f1239_0_0_Yes._on_most_or_all_days"
-0.0396387136557554,0.00612129359820975,-6.47554524542791,9.45611165942092e-11,"impedance_of_arm_right_f23109_0_0",478433,"current_tobacco_smoking_f1239_0_0_Only_occasionally"
-0.00628095227229449,0.0232294892083618,-0.270387016087878,0.786862654335755,"impedance_of_arm_right_f23109_0_0",441333,"smoking_smokers_in_household_f1259_0_0_Prefer_not_to_answer"
0.077577574521638,0.00339676145942558,22.8386878055184,2.20979785451204e-115,"impedance_of_arm_right_f23109_0_0",441333,"smoking_smokers_in_household_f1259_0_0_No"
-0.070687820304423,0.00361609711686783,-19.548097857961,4.65297247318993e-85,"impedance_of_arm_right_f23109_0_0",441333,"smoking_smokers_in_household_f1259_0_0_Yes._one_household_member_smokes"
-0.120304663744117,0.00960742426175636,-12.5220517452326,5.73572670062575e-36,"impedance_of_arm_right_f23109_0_0",441333,"smoking_smokers_in_household_f1259_0_0_Yes._more_than_one_household_member_smokes"
-0.086916825324981,0.0157934867235802,-5.50333354794995,3.72866710504706e-08,"impedance_of_arm_right_f23109_0_0",478433,"smoking_status_f20116_0_0_Prefer_not_to_answer"
0.0524117600603539,0.00202840944227198,25.8388464222729,4.10117743452079e-147,"impedance_of_arm_right_f23109_0_0",478433,"smoking_status_f20116_0_0_Never"
-0.0643382882247156,0.00212939561265137,-30.2143424371042,2.37379306402028e-200,"impedance_of_arm_right_f23109_0_0",478433,"smoking_status_f20116_0_0_Previous"
0.0191436744038987,0.00327031032688668,5.85377914949233,4.80838588851827e-09,"impedance_of_arm_right_f23109_0_0",478433,"smoking_status_f20116_0_0_Current"
-0.0447919940985168,0.0021915882153801,-20.4381433447105,8.57702812383745e-93,"impedance_of_arm_right_f23109_0_0",387298,"at_or_above_moderate_vigorous_recommendation_f22035_0_0"
-0.00334388397014292,0.00282318580035462,-1.18443638024919,0.23624109332495,"impedance_of_arm_right_f23109_0_0",387200,"at_or_above_moderate_vigorous_walking_recommendation_f22036_0_0"
-0.0112329344241096,0.00677190381585983,-1.65875575459326,0.0971656749430314,"impedance_of_arm_right_f23109_0_0",478433,"drive_faster_than_motorway_speed_limit_f1100_0_0_Prefer_not_to_answer"
-0.0484336805003388,0.0112749418138237,-4.29569227940108,1.74183302344719e-05,"impedance_of_arm_right_f23109_0_0",478433,"drive_faster_than_motorway_speed_limit_f1100_0_0_Do_not_know"
0.0522667672117033,0.00207550883279555,25.1826281757154,7.66492485659663e-140,"impedance_of_arm_right_f23109_0_0",478433,"drive_faster_than_motorway_speed_limit_f1100_0_0_Never.rarely"
-0.0464419386858338,0.00210236268605061,-22.0903552912068,4.43348365697725e-108,"impedance_of_arm_right_f23109_0_0",478433,"drive_faster_than_motorway_speed_limit_f1100_0_0_Sometimes"
-0.053576592586881,0.00349000149203992,-15.3514526309171,3.56626935834387e-53,"impedance_of_arm_right_f23109_0_0",478433,"drive_faster_than_motorway_speed_limit_f1100_0_0_Often"
-0.0655029912149512,0.0051338814407815,-12.7589606364147,2.8180609861208e-37,"impedance_of_arm_right_f23109_0_0",478433,"drive_faster_than_motorway_speed_limit_f1100_0_0_Most_of_the_time"
0.0910950716420974,0.00393169609004073,23.169408203459,1.07774111733913e-118,"impedance_of_arm_right_f23109_0_0",478433,"drive_faster_than_motorway_speed_limit_f1100_0_0_Do_not_drive_on_the_motorway"
-0.0346429210087707,0.00209421880828059,-16.5421687895228,1.89684148740538e-61,"impedance_of_arm_right_f23109_0_0",477248,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Heavy_DIY_.eg._weeding._lawn_mowing._carpentry._digging."
0.0103605968189035,0.00201479887706101,5.14224865660858,2.71576358934159e-07,"impedance_of_arm_right_f23109_0_0",477248,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Light_DIY_.eg._pruning._watering_the_lawn."
-0.0344502503216347,0.00409294871806397,-8.41697580269958,3.87373038331715e-17,"impedance_of_arm_right_f23109_0_0",477248,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_None_of_the_above"
0.00329661502919598,0.00201400384820023,1.63684644006114,0.101663218839609,"impedance_of_arm_right_f23109_0_0",477248,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Other_exercises_.eg._swimming._cycling._keep_fit._bowling."
-0.0209743100858816,0.00336840467405607,-6.22677858376956,4.76517497892256e-10,"impedance_of_arm_right_f23109_0_0",477248,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Strenuous_sports"
0.0806318568844342,0.00220412252093608,36.5822934607964,1.39728919314935e-292,"impedance_of_arm_right_f23109_0_0",477248,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Walking_for_pleasure_.not_as_a_means_of_transport."
-0.0713788982380514,0.00248279356138441,-28.7494294121862,1.31771125896247e-181,"impedance_of_arm_right_f23109_0_0",477092,"types_of_transport_used_excluding_work_f6162_0_0.multi_Car.motor_vehicle"
0.00765937896532894,0.00396179942254785,1.93330811290874,0.0531988439443487,"impedance_of_arm_right_f23109_0_0",477092,"types_of_transport_used_excluding_work_f6162_0_0.multi_Cycle"
0.0517486437344502,0.00226367943937984,22.8604116087335,1.32914834175402e-115,"impedance_of_arm_right_f23109_0_0",477092,"types_of_transport_used_excluding_work_f6162_0_0.multi_Public_transport"
0.0660981197123439,0.00200091687151128,33.0339159279618,4.94326323842027e-239,"impedance_of_arm_right_f23109_0_0",477092,"types_of_transport_used_excluding_work_f6162_0_0.multi_Walk"
-0.0543797345041759,0.019979751795243,-2.72174224492235,0.00649411272381725,"impedance_of_arm_right_f23109_0_0",477092,"types_of_transport_used_excluding_work_f6162_0_0.multi_None_of_the_above"
0.125895079345573,0.00398565322245039,31.5870629778905,9.35455728082991e-219,"impedance_of_arm_right_f23109_0_0",478433,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Calcium"
0.0175130261578938,0.00560352825640357,3.12535698162678,0.00177600020559864,"impedance_of_arm_right_f23109_0_0",478433,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Iron"
0.00201996532472223,0.00654090642600897,0.308820397841212,0.757458286314732,"impedance_of_arm_right_f23109_0_0",478433,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Selenium"
0.0082225201787908,0.00501804667806141,1.63858981518429,0.101299372480026,"impedance_of_arm_right_f23109_0_0",478433,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Zinc"
-0.00830674649102047,0.00218383626333551,-3.80374052326297,0.000142545173722868,"impedance_of_arm_right_f23109_0_0",478433,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Fish_oil_.including_cod_liver_oil."
-0.054463293687545,0.00257387908404303,-21.1600047668107,2.47951903058806e-99,"impedance_of_arm_right_f23109_0_0",478433,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Glucosamine"
-0.000324189553561421,0.00205840876152996,-0.157495226225358,0.874854636333766,"impedance_of_arm_right_f23109_0_0",478433,"mineral_and_other_dietary_supplements_f6179_0_0.multi_None_of_the_above"
-0.0292686320758384,0.0188222580756736,-1.55500110338333,0.119946468042993,"impedance_of_arm_right_f23109_0_0",478433,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Prefer_not_to_answer"
0.0681954685373095,0.0067816732168141,10.0558470390802,8.70466274014366e-24,"impedance_of_arm_right_f23109_0_0",478433,"vitamin_and_mineral_supplements_f6155_0_0.multi_Folic_acid_or_Folate_.Vit_B9."
-0.000823262329632934,0.00241781175882188,-0.340498935299282,0.733480973958761,"impedance_of_arm_right_f23109_0_0",478433,"vitamin_and_mineral_supplements_f6155_0_0.multi_Multivitamins_..._minerals"
-0.0230181430186964,0.00214597636654787,-10.726186633511,7.72377728798099e-27,"impedance_of_arm_right_f23109_0_0",478433,"vitamin_and_mineral_supplements_f6155_0_0.multi_None_of_the_above"
-0.0389220001482992,0.0139992398171535,-2.7802938342843,0.00543118540239514,"impedance_of_arm_right_f23109_0_0",478433,"vitamin_and_mineral_supplements_f6155_0_0.multi_Prefer_not_to_answer"
-0.00133535422671128,0.00711853293168524,-0.18758840333062,0.851199397217302,"impedance_of_arm_right_f23109_0_0",478433,"vitamin_and_mineral_supplements_f6155_0_0.multi_Vitamin_A"
0.018311096220323,0.00492303775211353,3.71947101410339,0.000199663245565007,"impedance_of_arm_right_f23109_0_0",478433,"vitamin_and_mineral_supplements_f6155_0_0.multi_Vitamin_B"
0.0124667433246643,0.0035292816171324,3.5323741988019,0.000411884879461634,"impedance_of_arm_right_f23109_0_0",478433,"vitamin_and_mineral_supplements_f6155_0_0.multi_Vitamin_C"
0.0812500532149474,0.00511228964831116,15.8930848610638,7.31754020766082e-57,"impedance_of_arm_right_f23109_0_0",478433,"vitamin_and_mineral_supplements_f6155_0_0.multi_Vitamin_D"
0.0040284262698147,0.00581586300005686,0.692661823322749,0.488522138780561,"impedance_of_arm_right_f23109_0_0",478433,"vitamin_and_mineral_supplements_f6155_0_0.multi_Vitamin_E"
-0.0196213044879362,0.00302870214482844,-6.47845299724832,9.27572546360967e-11,"impedance_of_arm_right_f23109_0_0",477900,"alcohol_intake_frequency_f1558_0_02"
-0.0649029039618894,0.00297418155481072,-21.8221055997436,1.61210670008515e-105,"impedance_of_arm_right_f23109_0_0",477900,"alcohol_intake_frequency_f1558_0_03"
-0.108817095407353,0.00374608120642989,-29.0482478651495,2.35113118079504e-185,"impedance_of_arm_right_f23109_0_0",477900,"alcohol_intake_frequency_f1558_0_04"
-0.132600769271058,0.00375385763988404,-35.3238673364165,5.70422166880145e-273,"impedance_of_arm_right_f23109_0_0",477900,"alcohol_intake_frequency_f1558_0_05"
-0.0814178407157184,0.00429314320838854,-18.9646226002042,3.57955721404001e-80,"impedance_of_arm_right_f23109_0_0",477900,"alcohol_intake_frequency_f1558_0_06"
-0.0011255341575968,0.00303196670732031,-0.371222465892957,0.710472021511981,"impedance_of_arm_right_f23109_0_0",436578,"alcohol_intake_versus_10_years_previously_f1628_0_02"
-0.0741110105414924,0.00296056692581972,-25.0327090717507,3.37466574309046e-138,"impedance_of_arm_right_f23109_0_0",436578,"alcohol_intake_versus_10_years_previously_f1628_0_03"
-0.107913983730619,0.00343501560479302,-31.415864189974,2.0498040874987e-216,"impedance_of_arm_right_f23109_0_0",476214,"beef_intake_f1369_0_02"
-0.138327869274761,0.00358861616015785,-38.5462983783355,0,"impedance_of_arm_right_f23109_0_0",476214,"beef_intake_f1369_0_03"
-0.16172967448959,0.00433083516970028,-37.343761226725,8.88221104593961e-305,"impedance_of_arm_right_f23109_0_0",476214,"beef_intake_f1369_0_04"
-0.164892357633979,0.0238081844869178,-6.92586861146784,4.33853866986856e-12,"impedance_of_arm_right_f23109_0_0",476214,"beef_intake_f1369_0_05"
-0.127788179928961,0.0359712622196447,-3.55250753083593,0.000381614941591277,"impedance_of_arm_right_f23109_0_0",476214,"beef_intake_f1369_0_06"
-0.0408867737101631,0.00654325952986312,-6.24868592229268,4.14276378664584e-10,"impedance_of_arm_right_f23109_0_0",465738,"cheese_intake_f1408_0_02"
-0.0369252608915516,0.006461758248057,-5.71442933549158,1.10139614883909e-08,"impedance_of_arm_right_f23109_0_0",465738,"cheese_intake_f1408_0_03"
-0.0264539617019981,0.00627949784860592,-4.21275113707874,2.52326345351292e-05,"impedance_of_arm_right_f23109_0_0",465738,"cheese_intake_f1408_0_04"
0.00662065821252941,0.00693031073397161,0.955319099917941,0.339416847342463,"impedance_of_arm_right_f23109_0_0",465738,"cheese_intake_f1408_0_05"
0.00792317323841262,0.00806077113893149,0.982929933359066,0.325642435022028,"impedance_of_arm_right_f23109_0_0",465738,"cheese_intake_f1408_0_06"
-0.00582022792348752,0.00271084587672408,-2.14701542919179,0.031792560003325,"impedance_of_arm_right_f23109_0_0",473097,"hot_drink_temperature_f1518_0_02"
-0.044764754888438,0.00349715763781182,-12.80032515676,1.65627087991505e-37,"impedance_of_arm_right_f23109_0_0",473097,"hot_drink_temperature_f1518_0_03"
-0.0568837452458887,0.00273224908743647,-20.8193848457865,3.19015871810638e-96,"impedance_of_arm_right_f23109_0_0",475104,"lamb_mutton_intake_f1379_0_02"
-0.0879196832634274,0.00320631222652722,-27.4208115279696,2.08686002541055e-165,"impedance_of_arm_right_f23109_0_0",475104,"lamb_mutton_intake_f1379_0_03"
-0.108361514542871,0.00634634648578409,-17.0746294400412,2.39834034771035e-65,"impedance_of_arm_right_f23109_0_0",475104,"lamb_mutton_intake_f1379_0_04"
-0.0393221365855043,0.0402781535637636,-0.976264627504686,0.328933841217682,"impedance_of_arm_right_f23109_0_0",475104,"lamb_mutton_intake_f1379_0_05"
-0.0732405359884073,0.0470930774688373,-1.55522934420399,0.119892124115244,"impedance_of_arm_right_f23109_0_0",475104,"lamb_mutton_intake_f1379_0_06"
-0.0791086077674339,0.00500559985967655,-15.8040214929496,3.01689085039529e-56,"impedance_of_arm_right_f23109_0_0",475829,"non_oily_fish_intake_f1339_0_02"
-0.080045503495591,0.00487757734586607,-16.4109142345908,1.66032769650302e-60,"impedance_of_arm_right_f23109_0_0",475829,"non_oily_fish_intake_f1339_0_03"
-0.0949050809364729,0.00530144113087569,-17.9017513528056,1.20644849278292e-71,"impedance_of_arm_right_f23109_0_0",475829,"non_oily_fish_intake_f1339_0_04"
-0.101904138536548,0.0151747322426077,-6.71538297396909,1.87782261450461e-11,"impedance_of_arm_right_f23109_0_0",475829,"non_oily_fish_intake_f1339_0_05"
-0.155021955352202,0.0254754082459193,-6.08516078940693,1.16462812618298e-09,"impedance_of_arm_right_f23109_0_0",475829,"non_oily_fish_intake_f1339_0_06"
-0.0131688328421165,0.00349176787168661,-3.77139412642444,0.000162357676809828,"impedance_of_arm_right_f23109_0_0",475513,"oily_fish_intake_f1329_0_02"
-0.0115681750083731,0.00345968616818535,-3.3437064652719,0.000826735357829963,"impedance_of_arm_right_f23109_0_0",475513,"oily_fish_intake_f1329_0_03"
-0.0207526924356624,0.00391746482694337,-5.2974802206086,1.17463663982817e-07,"impedance_of_arm_right_f23109_0_0",475513,"oily_fish_intake_f1329_0_04"
-0.0405997193896176,0.0122009169642383,-3.32759574617368,0.000876055224969733,"impedance_of_arm_right_f23109_0_0",475513,"oily_fish_intake_f1329_0_05"
-0.0496351264382436,0.0206643760148727,-2.4019658954386,0.0163076098037615,"impedance_of_arm_right_f23109_0_0",475513,"oily_fish_intake_f1329_0_06"
-0.0759884872602511,0.00282428358756936,-26.9054026991845,2.50259584717072e-159,"impedance_of_arm_right_f23109_0_0",475292,"pork_intake_f1389_0_02"
-0.117709026961576,0.00328873967606185,-35.7915306639681,3.54578312187627e-280,"impedance_of_arm_right_f23109_0_0",475292,"pork_intake_f1389_0_03"
-0.14893984640422,0.00597299563123592,-24.9355358013884,3.75784483466947e-137,"impedance_of_arm_right_f23109_0_0",475292,"pork_intake_f1389_0_04"
-0.203252108538046,0.0328178433120984,-6.19334142725694,5.8949900867551e-10,"impedance_of_arm_right_f23109_0_0",475292,"pork_intake_f1389_0_05"
-0.170989234453699,0.0448115578922099,-3.81573956578341,0.000135792828303782,"impedance_of_arm_right_f23109_0_0",475292,"pork_intake_f1389_0_06"
-0.102552569190135,0.00537546757781722,-19.0778881475047,4.13364553337408e-81,"impedance_of_arm_right_f23109_0_0",477378,"poultry_intake_f1359_0_02"
-0.141357653043302,0.00474126002757499,-29.8143641608289,3.85077979498409e-195,"impedance_of_arm_right_f23109_0_0",477378,"poultry_intake_f1359_0_03"
-0.192801506988411,0.00466959285458153,-41.2887189509991,0,"impedance_of_arm_right_f23109_0_0",477378,"poultry_intake_f1359_0_04"
-0.260537770358173,0.00834027139490391,-31.2385242664126,5.26525288443151e-214,"impedance_of_arm_right_f23109_0_0",477378,"poultry_intake_f1359_0_05"
-0.293077907497251,0.0190239203690415,-15.4057576888405,1.5424348809744e-53,"impedance_of_arm_right_f23109_0_0",477378,"poultry_intake_f1359_0_06"
-0.106953081693515,0.00375325727642488,-28.4960698978227,1.8520034655985e-178,"impedance_of_arm_right_f23109_0_0",477236,"processed_meat_intake_f1349_0_02"
-0.131819867515174,0.0038063286233351,-34.6317621413554,1.78607530551767e-262,"impedance_of_arm_right_f23109_0_0",477236,"processed_meat_intake_f1349_0_03"
-0.153719609212175,0.00389550535775907,-39.4607618510899,0,"impedance_of_arm_right_f23109_0_0",477236,"processed_meat_intake_f1349_0_04"
-0.13989398488917,0.00658645665457947,-21.2396425309964,4.57432789137151e-100,"impedance_of_arm_right_f23109_0_0",477236,"processed_meat_intake_f1349_0_05"
-0.154586936418335,0.0115325831630888,-13.4043634658631,5.79933832228055e-41,"impedance_of_arm_right_f23109_0_0",477236,"processed_meat_intake_f1349_0_06"
-0.029710327895027,0.00230915574150325,-12.866316186922,7.06622839506789e-38,"impedance_of_arm_right_f23109_0_0",478248,"salt_added_to_food_f1478_0_02"
-0.0269205082749368,0.00321878468382011,-8.36356293425228,6.10123152364862e-17,"impedance_of_arm_right_f23109_0_0",478248,"salt_added_to_food_f1478_0_03"
-0.0290401970404383,0.00474242909668974,-6.12348575979948,9.16209084455481e-10,"impedance_of_arm_right_f23109_0_0",478248,"salt_added_to_food_f1478_0_04"
-0.0838681011311507,0.00215232820450196,-38.9662231604485,0,"impedance_of_arm_right_f23109_0_0",476128,"variation_in_diet_f1548_0_02"
-0.143576848870845,0.00390730342481161,-36.7457638327047,3.53759404444443e-295,"impedance_of_arm_right_f23109_0_0",476128,"variation_in_diet_f1548_0_03"
0.0567061829674164,0.00341538370733597,16.6031660939344,6.90509460083567e-62,"impedance_of_arm_right_f23109_0_0",439487,"past_tobacco_smoking_f1249_0_02"
0.102294841105203,0.00331687353059011,30.8407420909424,1.24775727409004e-208,"impedance_of_arm_right_f23109_0_0",439487,"past_tobacco_smoking_f1249_0_03"
0.0773991170283375,0.00261053740324684,29.6487293888503,5.46854279395129e-193,"impedance_of_arm_right_f23109_0_0",439487,"past_tobacco_smoking_f1249_0_04"
0.0309836385570756,0.00304458104287215,10.1766509482851,2.53873349350373e-24,"impedance_of_arm_right_f23109_0_0",387298,"ipaq_activity_group_f22032_0_02"
-0.0363564898344642,0.00304904612752123,-11.9238897392546,9.00441840939458e-33,"impedance_of_arm_right_f23109_0_0",387298,"ipaq_activity_group_f22032_0_03"
-0.0382300006919428,0.00402461837032102,-9.49903746746887,2.12770459387465e-21,"impedance_of_arm_right_f23109_0_0",474278,"frequency_of_stair_climbing_in_last_4_weeks_f943_0_02"
